Monthly_Revenue,Monthly_Expenditure,Monthly_Balance,Loan_History,Online_Sales,Total_Reviews,Average_Rating,Sentiment_Score,Review_Growth,Follower_Count,Customer_Engagement,Social_Sentiment_Score,On_Time_Payment,Number_of_Suppliers,Supplier_Transactions,City_Type,Industry_Type,Years_in_Business,Number_of_Employees,Customer_Retention,Total_Loans_Applied,Creditworthiness_Score
15907.869905017349,705.2488254470908,13545.322731662876,2586.708172542018,4388.782976974627,324,3.872129780837229,0.8497122880061645,42.935582455418924,94914,64.63515641189548,0.9431170416755125,86.46942073405417,39,852,Suburban,Manufacturing,12,223,97.93118766097396,8,0.3031671671274663
26713.065149979655,7583.735303319837,19304.574204676028,10274.591053942106,3609.2752793397062,99,3.012775260352821,0.7009594688429334,25.48195618033897,12281,8.464230533594375,0.7235429753765935,88.40262623571489,11,34,Suburban,Retail,30,42,97.98707156155511,6,0.38235004979181975
22165.30591346367,3473.812315603015,9976.787758381013,66137.37363753612,188.16807886123541,404,4.758531585849678,0.9423183023744852,-2.902446568297856,13774,52.056354742709324,0.4089795127524324,82.01825728392251,14,276,Suburban,Healthcare,46,46,97.55601032404024,19,0.7609203862493803
15270.227869704053,8176.235354104731,1042.8433022829495,29124.857527005744,8178.123867003141,448,3.3007992194603166,0.4539440402055288,48.69205386935668,80680,8.28205238406995,0.8603499912048101,67.28302466508025,7,467,Suburban,Technology,23,366,46.48285016104365,3,0.9370690830723791
30980.791841396593,5722.777188587724,3191.3757480410713,95138.62184004778,1204.4372833836378,861,3.04598572732977,0.7289288994327127,26.79127663571937,53771,39.052976353661236,0.6310028048663074,85.30346437220228,25,333,Suburban,Technology,26,30,34.39346069064619,10,0.5660554074092647
7835.19917195005,1341.340732740123,2995.898082299177,43606.06120923047,9955.257919425414,260,4.6593875015250585,0.8306817739879783,-3.647508963512842,40595,64.01410909840382,0.002782196621253008,75.89794956388559,11,527,Rural,Manufacturing,2,381,78.88322025699591,7,0.9236813793391948
15315.08777822569,27324.472318978456,3162.35819158129,42936.482038917704,7752.289069920698,586,2.5215340047433075,0.6355944119304434,24.3350684332024,84745,4.745423802192395,0.9353013501075276,85.05345902955312,45,937,Urban,Technology,4,310,63.908689367124005,1,0.7368435575538979
18951.730321390893,742.5823759723,11824.10432779539,67807.95101909313,5842.099174304493,245,3.389785379395926,0.553110315962022,33.28694667543249,41596,4.6375877114147706,0.4629343071045323,60.76752472574522,33,645,Suburban,Retail,42,466,92.92407250637649,15,0.776710123060422
23347.429226634762,22214.42325794402,8270.198202260406,76756.85623061897,1630.6035356418147,86,4.382822943266044,0.7319982736983541,4.235548568130998,25254,25.05979242115246,0.17435415691000256,74.59454811596177,32,269,Suburban,Manufacturing,8,243,67.8858360828491,16,0.9206282656150352
39473.62210825767,4988.362664125738,4635.604452166108,47555.87381251365,5202.390416793146,579,3.390347113077016,0.35450528495936684,30.946605896352665,46268,65.90712188382552,0.18300870845671324,56.28976982974867,41,146,Urban,Retail,28,223,58.273917361327456,19,0.3353691448621884
10784.015325759627,27410.7738489882,-1272.7557817820853,21400.090171172415,2684.976534492308,109,2.1911833724762433,0.3664302804520764,47.95597243953267,53341,92.45704971447061,0.34121502670238935,98.11750439213435,20,820,Suburban,Manufacturing,9,481,52.11664997936123,10,0.29597721665803856
26197.48748226697,26837.48021790163,-4446.520926446352,77330.86427256216,2597.9929929763875,900,3.233288677548822,0.9766133195768152,3.898820989464692,6097,27.18017501410288,0.04249209549786559,99.6818010478427,4,121,Urban,Retail,47,425,38.22412859442013,5,0.7139374459123453
30028.31387424008,19790.08381789309,470.8669396923151,32035.12748736276,8312.339568886606,821,2.728102868674881,0.11883771735991733,19.450780065452278,97684,95.64764136725654,0.30550915274699264,71.46291960204861,37,403,Urban,Manufacturing,35,181,45.89666380377481,18,0.27945150269893504
3276.0702232798885,20330.90741911785,-2313.2149007829685,17511.07692938576,3868.379797198403,470,4.938854788937906,0.8419972632914597,8.84053728223202,42509,54.83106831019482,0.091153729689053,69.81418654926995,33,329,Rural,Technology,7,341,63.416596868596585,19,0.5135999831989505
30769.69774317048,657.504688105812,14636.125771305986,63164.018992501326,4562.165653568961,407,1.2037703547217928,0.7887459191335721,13.274142691907183,74419,50.27782376271384,0.20193692409286612,71.3931369598773,44,37,Suburban,Retail,44,304,46.91832838560036,15,0.32108639545389683
9355.682060677285,29553.71120035126,-2187.5510546528653,9045.36669903504,8445.350904023171,981,4.071873655250073,0.05416028761194458,40.22660132390749,41379,10.320302183550611,0.01804561879318556,59.32689790283387,22,186,Rural,Healthcare,36,277,94.2070474194869,0,0.2768827837116763
4187.528056278696,26396.061805486523,13105.705932670906,97135.2675086055,969.1271946165413,254,1.09606120933072,0.7035023762414865,39.41229721944298,46294,95.54627216402739,0.681008146490856,60.40408234848842,36,379,Urban,Manufacturing,37,204,93.92135710555627,6,0.32099098442696006
47495.39132541333,26905.633659037714,4641.467244402065,63239.726441213694,5986.71674560139,390,3.4156584182518737,0.09388343603123062,-9.49913916949467,23360,79.14688437454869,0.5755911408818727,98.74864579489173,1,904,Rural,Manufacturing,43,447,68.72481150628829,4,0.9749599911703798
48315.969620653406,19947.71384300072,-3165.5402564056008,98589.55209217558,5824.335245593074,61,2.723746353346039,0.21050132582099434,-2.67532482097693,38703,0.32422369859205213,0.09216725356015354,66.95327055496915,42,952,Rural,Retail,34,119,42.013462255133824,5,0.8419500863373226
40611.470057706596,10671.214395308827,15318.251235789645,33889.3423478636,4309.624235740085,171,4.641775216411407,0.9582141976978277,10.940446807444662,87769,79.29278766752219,0.7753896878107763,93.51532517668781,7,22,Rural,Manufacturing,16,131,52.627442343013215,18,0.6634027507634748
15926.074689495164,26862.635148169185,9490.764255915334,97120.51611903979,8314.76895009852,200,3.1573617242720187,0.3621505481403684,8.182209304959002,53777,55.334107981666214,0.6880518891874674,50.38255531269588,8,809,Suburban,Manufacturing,24,138,84.7903929292365,1,0.2187110762783986
5785.93358631281,9099.749380460175,894.0378215893261,14556.224772862359,9434.611607223356,131,4.309333992622724,0.056801817256480924,-4.384815026934095,99470,9.97433054032818,0.15439938783534268,79.81481273205229,8,897,Rural,Manufacturing,20,264,77.42100638428374,19,0.29664490510687014
34527.41829909569,17099.990528594983,17367.029358316697,4069.477234702845,4706.825032944746,420,3.6885661507228344,0.5211981147572867,31.25945994193804,74658,70.12658264831492,0.041411210702922086,61.387266910680886,26,830,Rural,Manufacturing,7,337,82.42566800870681,8,0.9348660253946814
22567.472193240465,3442.0636841445307,-3868.5421532362134,3298.406045460256,4615.855804884157,789,2.788236088386096,0.20641342034568355,28.561793254648705,61924,66.6073662993728,0.13504001677871735,78.50195288627714,24,431,Rural,Technology,6,111,48.88999428654951,3,0.5200764745850381
6979.8735073941625,27697.69108891613,45.4902049440725,46487.03705992271,5070.430923740373,303,2.3508453001678102,0.4263291953214944,4.887435151451637,60514,68.2004707378647,0.11690383382869818,83.50008537360358,27,949,Rural,Manufacturing,46,235,30.500149633921026,14,0.057062941608694295
25263.66859545224,4652.728504250793,13801.173195146526,8300.419747859478,7258.927905247309,255,1.4681471695064867,0.10165796913013803,11.700048390093361,41148,87.56293598648799,0.6103461542293855,90.65788216374945,20,575,Urban,Retail,1,158,30.978866377761165,0,0.7450531211976783
2685.0375346457013,7134.455769047015,12734.44825774723,51216.78841676017,6713.796877919727,193,1.0540762127844174,0.09596888961990524,19.277880767639573,28597,76.00868402706107,0.051233202795153754,62.26312749764413,40,474,Urban,Manufacturing,27,117,77.06809121341556,11,0.2789328291520484
45556.69970186032,16964.95766478234,2231.7923431119507,32750.050350890047,2306.065997148182,458,1.0055848344023368,0.5041429999663001,-7.282552984711601,30879,91.0983828904593,0.3109501240716471,81.94244857935357,3,896,Suburban,Retail,34,231,68.52363137056452,10,0.13001183575219333
13680.219098400828,23040.743506282957,-3449.378116180422,33562.89924741156,732.5639511334988,355,1.9036197579991172,0.33587727686834634,-0.7121493796429927,62862,38.21149355648771,0.35901531236204165,50.20539345937421,7,923,Suburban,Manufacturing,46,448,58.732013374689146,9,0.7331319146745086
33463.59193334512,18770.863525120818,16451.951805623594,63560.89965451698,9497.615885186215,177,3.2436863915160945,0.15527032016975717,28.809088119308278,78507,56.2177174440117,0.08570077827191402,99.962690200868,11,976,Urban,Manufacturing,27,382,83.88947702443086,11,0.21829273250714465
16273.842728381136,7347.950427604606,2842.440951747564,16309.800615162017,2684.590621363672,625,4.901978175845155,0.5803710313703139,19.139356992172992,99690,98.58028417232443,0.34327254860891,70.92033519309847,31,279,Urban,Technology,16,131,92.5162243302357,4,0.8416089268332712
26483.33303771273,527.8197545609648,-107.16462679336928,76655.3370339731,6422.107178436858,414,3.820916002706498,0.06219212331715074,26.028418316852076,98292,59.01418148759559,0.5662254531708956,59.92344976946484,39,361,Suburban,Healthcare,44,315,91.53836191113702,17,0.734606262006924
27788.803687820702,22835.942119069456,7901.545559024427,58203.09197786348,8301.536227162851,425,1.2827312873643657,0.7527388363893366,48.398233811570385,2537,42.24002362181039,0.3221890076515541,82.22601402261648,38,372,Suburban,Manufacturing,39,14,82.42932868632862,10,0.9605734034466822
10057.868320750826,29563.616114377266,17755.679982061185,91494.46288475109,3072.7398304171443,610,3.5808285508282545,0.05133812838319862,35.33032378991173,2061,46.71760472835902,0.9306811626149508,76.7048411339638,18,196,Rural,Manufacturing,14,144,99.89031932055236,5,0.7448389644891381
48509.64676046337,24392.437049029668,-3911.3355539156164,36484.06537675234,6390.790795203595,533,2.9419825691400074,0.9703710488428245,48.093944553884924,53775,73.87363175479933,0.28594624389465195,50.159008895167794,19,467,Suburban,Technology,17,466,31.009825399588365,12,0.3620158623192241
38981.508344694616,14076.095235620152,14145.102200772195,98271.49920671256,1168.2123873773266,610,3.5447337360629043,0.7356247192968999,25.45706409597942,80997,36.51625426548015,0.6509608131469586,70.09239089466847,23,894,Rural,Manufacturing,22,133,46.66264108867543,13,0.8460466170574646
47035.44813664527,27161.134211273642,9311.830698467724,57582.76467140232,9702.321299319041,675,3.4927675796420985,0.897212682624159,-9.912035451895262,89584,4.8109476816482815,0.5387074866893075,91.39984611819611,43,445,Rural,Technology,5,59,85.40781457955644,2,0.3464125734290463
44846.540170954795,12590.506356991325,5636.227913795423,97340.19561875338,675.7669230011961,45,1.575779873941046,0.43994908326053295,-4.373456532240079,95875,91.4620213595721,0.37516931787150687,62.959764722216036,26,996,Urban,Technology,25,204,53.492963433332065,9,0.4198188754971607
30297.098961743173,15985.555485182293,13602.0111026265,2706.065404711533,4437.929271025665,25,4.67783864919335,0.05808103976039847,31.818870668985525,96048,48.190077790488196,0.968883349553881,98.0034552124023,8,457,Rural,Technology,49,102,92.41222191758003,7,0.42563831850108447
46171.83751613273,14575.328138172656,19145.610611040807,72797.6322412388,5414.51049639423,215,3.218166172284555,0.22944010621606326,8.304078511227,87680,51.87746495410014,0.8589174007971614,93.22848717746027,15,50,Urban,Technology,19,143,78.53694892179004,4,0.05802440370365436
5336.132600544055,13704.904243632986,730.1552790672758,81662.15242927363,7925.769608767304,503,3.8030452052201076,0.9710949652650105,14.826369660003003,97213,36.195317529132176,0.2006675726675441,68.5425595465857,28,655,Urban,Retail,42,226,31.61549652345965,4,0.8787167685222053
10603.160258538115,23368.12769417022,-1408.8158731970098,5317.328667648758,1299.17231901697,683,2.54831505256823,0.6188915822336543,30.52507494677517,11872,92.01146445079311,0.9724657197834555,70.05516005241309,46,202,Suburban,Manufacturing,6,268,62.55483350934316,8,0.2790649815479157
3216.1371566163652,16039.682764450014,17822.043630567427,57896.96640162457,4463.998941166248,890,1.4891659104140027,0.22787166282460136,10.006097180104593,1097,18.45914503850277,0.01908850053766198,72.62152635287028,13,554,Rural,Healthcare,6,356,38.105306493515165,13,0.3292562025629123
16941.18620739995,9843.155099743874,11723.826936432593,80194.22935894484,3067.144538480178,929,3.763718817591272,0.4828175860484182,42.41935377691763,89811,39.07214758917497,0.010828115653904846,81.85756843475026,40,403,Urban,Manufacturing,25,335,92.39554311124888,14,0.3499983639677797
20045.18719478462,8115.6659459251105,5949.650539049149,56103.872522307276,3188.9060853640663,721,4.769954982863419,0.3174413613165429,13.245567749413073,31285,37.93107735563386,0.09542858835525747,66.38911773313913,3,443,Suburban,Manufacturing,21,249,43.96238118452441,18,0.7959518809808998
14296.1025569209,1613.5458505392849,9331.489256607078,6381.359040546664,7810.0003690459835,996,3.324529992572446,0.48971774458274486,-7.340575475221409,65591,50.28884753139905,0.35565928981157335,50.05294743885386,23,987,Rural,Manufacturing,37,166,38.52530497198213,10,0.707465114182322
41608.137948444535,17704.257275549855,13640.3476294061,69344.72408983114,154.0633558151481,432,1.7945876689768747,0.836624154489657,49.05251286610332,37362,96.91192255083043,0.3649545657679868,71.82963778272921,12,435,Urban,Technology,34,104,79.58891459311496,0,0.9070612033088359
18480.913007985873,7283.861754330509,14325.79746764293,6059.691467330863,7515.928049226066,969,3.493009319434355,0.22255549082808046,19.383365366415504,15903,20.021617136755243,0.05581374810705375,74.73870316878913,22,72,Urban,Retail,5,55,51.244860569745946,11,0.4044590343701451
14765.790974681657,4869.950699483301,17997.354520474113,81746.88950164385,8122.944458218752,214,2.715727084894484,0.39908803307029783,11.032517061425644,80722,63.50134785315022,0.74303582195548,85.46688684937953,35,857,Rural,Healthcare,20,3,74.31420357699008,15,0.625585693514069
27592.108074754175,19787.98393291649,5671.069722390566,4303.4183306694395,9023.486214036482,166,2.5961529465942608,0.4460899843930457,43.949726880589544,75815,55.78722882263412,0.3208690299170597,50.90783550569348,3,49,Suburban,Manufacturing,22,444,82.55621569430019,10,0.7162739584735361
7905.28702376337,20595.673105735692,2335.2727504848754,13739.738101037081,6306.1298519817865,424,4.654019071916375,0.5870534310999546,41.65228946272251,45868,26.236766232164054,0.9480054995343934,81.59879801790409,43,148,Suburban,Retail,46,235,72.0772870359554,5,0.26634932551460977
40307.65205694795,22688.569321601146,10991.606669746048,27510.759052326848,3401.207749895188,840,3.948327301069634,0.07772850756988536,-7.730986129648856,43023,41.336329665041404,0.9982359972154456,53.81088023546059,33,53,Rural,Technology,6,94,70.54152966510115,2,0.6822361604005158
4652.9815403087705,15355.518441988448,5393.197481988258,63336.47922608,4329.62385223382,308,3.0350941634763666,0.207011586202971,38.50636488132442,92548,42.22784447158938,0.6901915787877522,76.26853263231926,48,220,Rural,Healthcare,8,116,39.693412187076945,5,0.814736418598638
49357.459893425344,26874.610853514652,9864.961348724448,97635.9099631306,9700.387214645549,28,2.6700056332153412,0.3978326854501498,19.398143873790353,77790,23.163076698435205,0.11528520525198338,60.05516703914962,27,613,Rural,Retail,29,357,32.35877449957472,15,0.6015778902557811
38839.99369553621,28122.11122524772,5499.644961398755,11782.285261993442,8823.749581714937,508,1.9717108408386244,0.8093407157289249,30.40692515654745,74002,48.4485617600706,0.5171783678554388,93.97218326197537,26,906,Rural,Manufacturing,24,189,87.88871009623841,8,0.8443726401436272
10737.068395174449,24317.442723878437,-1175.105333045638,14270.766921391842,4688.906500084476,147,2.3738551167585697,0.18684209487281633,-1.2427097423064986,45518,18.576057531011337,0.7847497472164318,71.34983587146364,4,239,Rural,Healthcare,23,77,58.635588582243756,8,0.3385371010869468
1270.5837390565175,19250.007719241523,6735.66879147396,36887.039670098035,9436.323770398132,577,3.162466371684757,0.8815237905292566,30.048151672517655,47755,20.647396986781953,0.9182439372766628,56.227803540681805,10,673,Urban,Manufacturing,1,299,45.76041782927552,9,0.6251897477048617
40957.609994286875,9459.768130940065,12272.945548525819,83621.91377553203,8247.253266523943,709,1.193368529359212,0.3391640095169326,3.805778565516956,10200,84.90132373431327,0.4266400032125055,51.377375875962045,44,872,Rural,Manufacturing,20,452,93.17435521019215,13,0.13172772815146105
35636.00984853324,29496.875187796526,14982.095191691245,46723.09527508142,9020.789630431967,52,2.4300717566912122,0.25383934780081174,-2.959001261052972,33452,93.38167357167531,0.00022890002655517883,92.60087082630771,30,312,Urban,Technology,11,368,93.83361278861642,14,0.25338776890725345
36721.351234008376,8587.01693216218,7333.15691991367,32161.060025582166,6861.474622301617,313,2.9763483297014006,0.409382298076006,-1.9203414276404107,5241,38.964332125450106,0.4068367572953422,96.88019156632399,30,680,Urban,Healthcare,14,150,94.5922834522088,15,0.8857110061139128
38792.24698761134,6478.3791987177165,-869.0527447399772,56120.38322088613,8590.775030273751,305,3.433179549696389,0.553707741656947,7.996203382162086,88189,1.0449187093532042,0.5726580346363019,86.31421388823577,43,388,Suburban,Technology,39,427,47.35726648946624,11,0.2796041738517917
4628.187934970428,13543.546356704192,5367.192741235789,26052.319744575005,8928.484799209826,299,3.972402873138891,0.7339741540229049,49.49901985571769,58758,89.02728590344366,0.11100761233013212,83.20422711730919,28,328,Suburban,Retail,29,66,78.015132591092,17,0.867190139373378
18564.82069866936,2176.7968360154596,14657.348221042455,40115.99072475209,1010.964186952647,375,1.0553266111220756,0.4769420281443044,-6.742973375651726,86637,79.12429725075883,0.6461034562174517,62.42939801779087,48,596,Rural,Retail,12,313,67.13394359376858,11,0.3689069884838827
6677.583916731356,29365.586707817827,5321.481765426821,33260.51492320419,9655.64806894052,634,2.1792149158122687,0.8180029699645148,9.854854879856404,77600,41.5976935794643,0.5627097913695294,86.26954814370063,15,22,Rural,Retail,24,384,69.26682480580034,12,0.8186995911110142
43292.06786790408,17858.78991428453,12413.269840105557,80414.10224146458,3402.769677764227,378,2.043828083705642,0.8187429128811946,21.503354470128503,1758,61.94445190129056,0.4777941699935965,57.67512962714666,37,303,Urban,Retail,8,329,60.79002307642011,0,0.4981252795678299
31541.60821455034,16930.08670409317,7680.3420419522445,92425.57264380009,4455.005144875219,138,3.085118209753494,0.0017399492874923261,2.414001646145385,72694,91.40844728834567,0.5423507549768161,90.76658207607201,19,333,Urban,Technology,35,241,42.41464771316055,10,0.9536661375897656
17214.00321777981,19845.990257041736,1030.578127734917,75957.21921569119,7939.847216008871,284,2.864052026928288,0.7915830963308,47.696355203511025,37159,98.75750338657204,0.029830382602501038,71.85553705643682,23,418,Suburban,Technology,33,186,57.18805154991928,12,0.11237628156879953
4114.359164015158,15162.197609427596,14903.762700576859,43908.35760299835,6682.473425167727,266,1.3196029302881405,0.4427535685706373,17.633978277192583,46006,46.59737507922224,0.7528837648259236,93.73464955210855,17,713,Urban,Healthcare,41,420,35.04033885312414,8,0.5326442807095428
16238.133764067448,1445.8737542889767,-2894.663648232824,50433.49774966638,8941.293133116968,385,4.045405881956609,0.9670872231831554,31.563043261324943,81130,46.91385694742333,0.6987676042639811,67.1526430687867,4,691,Rural,Healthcare,36,435,83.91437811997592,14,0.02996245223463312
16933.982779310605,18563.183020791705,8122.2570688787655,12507.369392943569,4065.6801326900445,97,3.7490843147667374,0.8202264835314972,11.59801919303056,1775,87.11368286969964,0.20078557697712407,50.56757892383416,19,625,Suburban,Manufacturing,43,485,63.761769547113374,2,0.8408668019488316
36750.70273856514,21627.129370214705,222.27585608512345,74686.47111345378,3795.55282039397,930,4.28457686767052,0.38400714439413997,1.65194965709569,78526,74.57987000008694,0.07664695509662822,90.60174912822194,1,183,Urban,Healthcare,41,416,41.194038574815416,4,0.2391524717678556
32240.316096405444,12794.097288409568,-3323.3592864656084,59647.567939504406,413.71961045906477,973,1.4441390324302072,0.634632841910313,8.216662021865528,19971,79.61232505606276,0.3926421640063734,94.07480130548124,36,538,Suburban,Technology,2,294,69.68382401460835,12,0.811178489765514
44473.42438624,22840.21937610019,7573.3484270812205,90243.99961374364,4680.981229029615,225,3.024929404150458,0.194243774809854,6.780641477563179,57214,61.89909513467771,0.7574824056598554,50.94385995006011,43,527,Urban,Healthcare,11,407,34.438328442641314,16,0.7231487171232591
24138.531332935516,7196.538330483409,7489.053898373089,20061.11435751532,7268.300626258177,368,3.4148883118762225,0.2903494516105628,40.85304634836434,63004,36.491318343052335,0.39535090101432746,62.82752120911082,47,993,Rural,Healthcare,47,18,37.85587113300639,14,0.3832685220576406
6860.118050976784,7027.659436452429,12672.52254189302,75972.61219326121,3081.669304499539,861,1.1957585116717993,0.20210543106683365,-9.114356516155874,20520,19.080613990347516,0.7226294009334385,65.8747753439033,43,45,Urban,Technology,46,486,74.27122692734761,15,0.8983417291616304
35948.99457392676,5261.8011367834315,13618.76732629762,68467.16617191897,4680.99248537103,490,4.837662866844491,0.7511563132643632,43.61859205149263,39350,95.28535191894477,0.7764284539499828,79.90808230456162,21,740,Urban,Technology,40,131,39.91742190270216,11,0.05196884173099592
38278.46738222797,11473.845413780275,13194.78721732242,26584.553380975216,2272.0379080042526,293,4.177736272388286,0.008216019004522623,13.573619153164572,78038,15.20656133884194,0.04590974573676887,61.8058126786449,7,82,Urban,Technology,19,103,49.192968349485724,12,0.03728138301205064
28502.582680905314,25486.855043977965,5238.968322918876,66737.86395408251,7750.599278127461,116,1.9746069144767766,0.40727310620833956,27.00980077414355,52311,44.76393073169888,0.39538788009763115,96.30218146821778,26,984,Urban,Technology,37,412,75.94101517202421,6,0.19888559869645883
38777.39181777349,24923.4058333974,10792.244680664064,92437.33805766495,699.0644572773563,822,3.5150059622727703,0.8375659982857772,38.33388832884057,62936,47.779136663240166,0.988298302967044,98.16555816665063,20,66,Urban,Manufacturing,10,338,64.74548606595214,12,0.29498812941217556
25195.984221855146,11793.314134923363,9423.631066099008,91843.59876671189,7083.292244504933,492,1.5735062743045742,0.7090800273811784,17.659300773720794,52842,89.05605594903396,0.026296115220254324,79.26847342732768,2,539,Suburban,Manufacturing,10,157,42.40590150697699,14,0.39430366475698475
26613.90863971771,17879.00271141698,5539.043902922989,71962.65745161413,3851.5061162753364,33,4.492841406072614,0.42175441232700206,-4.443335761831011,73516,71.00974124144572,0.8949454638950806,99.28560604835093,25,966,Urban,Manufacturing,41,267,48.01734034481392,8,0.9679730162930215
21949.509899568933,21764.08133601001,9930.317354649831,4807.31125340601,511.8010869324959,241,1.393365366342762,0.6330433486199141,22.501889304597867,83080,24.051300011868815,0.116909420188552,58.53334653355751,46,904,Urban,Manufacturing,31,159,94.51340826530327,9,0.0962429307771
2245.537210460664,7615.599851526678,18681.19691765656,87226.43373201616,8549.348914188678,53,4.616377898697269,0.4317978962647614,-2.705221440953558,34197,20.042775086873377,0.6105184987592193,55.766907671661066,6,226,Suburban,Manufacturing,38,434,79.672977547947,18,0.9943809875473172
6286.679922671918,5460.162033895039,-177.65640796556636,65777.860700454,4928.446445493535,395,4.311434024176145,0.8440075159746346,39.48046937197207,43488,94.71339066549304,0.949750759278729,70.28767841564978,30,828,Rural,Manufacturing,39,170,50.56797148743941,2,0.6227159882664673
2540.0300986499783,29176.831799763175,17644.302394638158,31043.425318273443,6033.257799199678,928,2.9129048409960268,0.5726016032583925,28.87343484435692,13292,4.36217937988761,0.6159504283562693,89.78431712211199,37,384,Suburban,Technology,8,118,32.5744538276378,0,0.41506519442295087
32184.11015192524,18717.940739683745,-3663.612150420041,18725.036170569932,7347.103846092123,490,3.6103975639258405,0.632618140584867,25.528648165773582,99816,89.48530238965667,0.19013395216489437,79.46133878517736,33,947,Suburban,Technology,30,403,89.5946653987003,10,0.07437500722394141
